stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
de:08416:5242:0:0,Pfäffingen Rathaus,48.526280,8.961099,,,,
de:08416:5246:0:1,Pfäffingen Ammerbrücke,48.526173,8.964333,,,,
de:08416:5246:0:2,Pfäffingen Ammerbrücke,48.526066,8.964306,,,,
de:08416:5251:0:3,Entringen Rathaus,48.554395,8.966669,,,,
de:08416:5270:0:1,Altingen Kindergarten,48.558057,8.906320,,,,
de:08416:5270:0:2,Altingen Kindergarten,48.558379,8.906536,,,,
de:08416:6264:0:1,Hirrlingen Schule,48.412371,8.886431,,,,
de:08416:6319:0:1,Frommenhausen Schwalld.Str.,48.432086,8.875642,,,,
de:08416:6319:0:2,Frommenhausen Schwalld.Str.,48.432074,8.875696,,,,
de:08416:6321:0:1,Schwalldorf Schule,48.448820,8.877439,,,,
de:08416:6322:0:1,Schwalldorf Weingärtle,48.451883,8.880341,,,,
de:08416:6322:0:2,Schwalldorf Weingärtle,48.451907,8.880538,,,,
de:08416:6349:1:1,Dettenhausen Bahnhof,48.606722,9.093232,,de:08416:6349_Parent,,
de:08416:6349:1:2,Dettenhausen Bahnhof,48.606348,9.094059,,de:08416:6349_Parent,,
de:08416:6349:2:1,Dettenhausen Bahnhof,48.606455,9.094409,,de:08416:6349_Parent,,
de:08416:6349:2:4,Dettenhausen Bahnhof,48.606420,9.094589,,de:08416:6349_Parent,,
de:08416:6349_Parent,Dettenhausen Bahnhof,48.606616,9.093798,1,,,
de:08416:6352:0:1,Dettenhausen Tübinger Straße,48.605190,9.097868,,,,
de:08416:6352:0:4,Dettenhausen Tübinger Straße,48.605101,9.097769,,,,
de:08416:6353:0:1,Dettenhausen Alte Post,48.607643,9.101218,,,,
de:08416:6353:0:4,Dettenhausen Alte Post,48.607637,9.101048,,,,
de:08416:6354:0:1,Dettenhausen Schule,48.608493,9.100563,,,,
de:08416:6354:0:4,Dettenhausen Schule,48.608433,9.100518,,,,
de:08416:6362:0:1,Dettenhausen Altes Rathaus,48.609508,9.097948,,,,
de:08416:6362:0:4,Dettenhausen Altes Rathaus,48.609389,9.098056,,,,
de:08416:802:0:1,Kusterdingen Altes Rathaus,48.520188,9.120918,,,,
de:08416:802:0:2,Kusterdingen Altes Rathaus,48.520170,9.121017,,,,
de:08416:803:0:0,Kusterdingen Bannholz,48.524317,9.120200,,,,
de:08416:804:0:0,Kusterdingen Mozartstr.,48.523448,9.116418,,,,
de:08416:806:0:0,Kusterdingen Abzw. B 28,48.508286,9.110741,,,,
de:08416:807:0:0,Kusterd. A.-Lämmle-Schule,48.525763,9.115133,,,,
de:08416:809:0:0,Kusterdingen Liststraße,48.528291,9.122616,,,,
de:08417:30002,Bittelbronn Weildorfer Straße,48.383516,8.772318,,,,
de:08417:30006,Haigerloch Schulzentrum,48.368891,8.798702,,,,
de:08417:30006:0:1,Haigerloch Schulzentrum,48.368765,8.798729,,,,
de:08417:30006:0:2,Haigerloch Schulzentrum,48.368927,8.798603,,,,
de:08417:30008,Haigerloch Abzw. Weildorf,48.369070,8.783125,,,,
de:08417:30008:0:1,Haigerloch Abzw. Weildorf,48.369070,8.783044,,,,
de:08417:30008:0:2,Haigerloch Abzw. Weildorf,48.369004,8.783089,,,,
de:08417:30016,Gruol Stunzachstraße,48.345492,8.775480,,,,
de:08417:30016:0:2,Gruol Stunzachstraße,48.345336,8.775336,,,,
de:08417:30018,Gruol Schule,48.345671,8.778948,,,,
de:08417:30018:0:1,Gruol Schule,48.345671,8.778948,,,,
de:08417:30019,Gruol Auf Stocken,48.348632,8.757730,,,,
de:08417:30020,Gruol Schweizerlandstraße,48.347348,8.773019,,,,
de:08417:30022,Heiligenzimmern Rathaus,48.330211,8.728624,,,,
de:08417:30022:0:1,Heiligenzimmern Rathaus,48.330235,8.728570,,,,
de:08417:30022:0:2,Heiligenzimmern Rathaus,48.330175,8.728696,,,,
de:08417:30089:1,Bad Imnau Bahnhof,48.404136,8.770081,,,,
de:08417:30093:0:1,Benzingen Wasserturm,48.167229,9.139882,,,,
de:08417:30093:0:2,Benzingen Wasserturm,48.167181,9.139900,,,,
de:08417:30094:0:1,Benzingen Sägewerk,48.170566,9.158863,,,,
de:08417:30094:0:2,Benzingen Sägewerk,48.170566,9.158863,,,,
de:08417:30095:0:1,Benzingen Waaghäusle,48.170728,9.151165,,,,
de:08417:30095:0:2,Benzingen Waaghäusle,48.170698,9.151434,,,,
de:08417:30096,Beuren Friedhof,48.361621,9.027736,,,,
de:08417:30097:0:2,Bickelsberg Kirche,48.291167,8.698557,,,,
de:08417:30098:0:1,Bickelsberg Oberndorfer Str.,48.292571,8.699339,,,,
de:08417:30099:0:1,Bietenhausen Schule,48.410040,8.867378,,,,
de:08417:30099:0:2,Bietenhausen Schule,48.410016,8.867432,,,,
de:08417:30100:0:1,Binsdorf Rathaus,48.305240,8.759643,,,,
de:08417:30100:0:2,Binsdorf Rathaus,48.305240,8.759643,,,,
de:08417:30101:0:1,Binsdorf Turmstraße,48.303119,8.763344,,,,
de:08417:30101:0:2,Binsdorf Turmstraße,48.302378,8.764682,,,,
de:08417:30103:0:1,Bitz Turnerheim,48.246284,9.095415,,,,
de:08417:30103:0:2,Bitz Turnerheim,48.246242,9.095289,,,,
de:08417:30104:1,Bisingen Bahnhof,48.312858,8.921834,,de:08417:30104_Parent,,
de:08417:30104:1:1,Bisingen Bahnhof,48.312625,8.920801,,de:08417:30104_Parent,,
de:08417:30104:1:2,Bisingen Bahnhof,48.313193,8.921618,,de:08417:30104_Parent,,
de:08417:30104:2:1,Bisingen Bahnhof,48.312625,8.920801,,de:08417:30104_Parent,,
de:08417:30104:3:2,Bisingen Bahnhof,48.313193,8.921618,,de:08417:30104_Parent,,
de:08417:30104_Parent,Bisingen Bahnhof,48.312948,8.921268,1,,,
de:08417:30105,Bisingen Rathaus,48.312577,8.916291,,,,
de:08417:30105:0:1,Bisingen Rathaus,48.312577,8.916201,,,,
de:08417:30105:0:2,Bisingen Rathaus,48.311585,8.916740,,,,
de:08417:30106,Bisingen Schule,48.309990,8.912940,,,,
de:08417:30107,Bisingen Waldhorn,48.307648,8.919067,,,,
de:08417:30108,Bittelbronn Henstetten,48.389088,8.756723,,,,
de:08417:30109:0:1,Bitz Tennisplatz,48.245590,9.101147,,,,
de:08417:30109:0:2,Bitz Tennisplatz,48.245525,9.101164,,,,
de:08417:30112:0:1,Bitz Ebinger Str./Klarastraße,48.240828,9.084096,,,,
de:08417:30112:0:2,Bitz Ebinger Str./Klarastraße,48.240852,9.084150,,,,
de:08417:30113:0:1,Ebingen Galthaus,48.225815,9.071852,,,,
de:08417:30113:0:2,Ebingen Galthaus,48.225055,9.071430,,,,
de:08417:30115:0:1,Bitz Lisztstraße,48.238202,9.083845,,,,
de:08417:30115:0:2,Bitz Lisztstraße,48.238267,9.083836,,,,
de:08417:30118:0:1,Ebingen Süßer Grund,48.216610,9.052368,,,,
de:08417:30118:0:2,Ebingen Süßer Grund,48.216724,9.053132,,,,
de:08417:30120,Boll Kaiser,48.331005,8.983144,,,,
de:08417:30121:0:1,Bitz Bank,48.243987,9.091544,,,,
de:08417:30121:0:2,Bitz Bank,48.244005,9.091328,,,,
de:08417:30122,Boll Kirche,48.329775,8.986503,,,,
de:08417:30123:0:1,Brittheim Kirche,48.293826,8.682837,,,,
de:08417:30123:0:2,Brittheim Kirche,48.293958,8.682873,,,,
de:08417:30124:0:1,Brittheim Rössle,48.294502,8.680133,,,,
de:08417:30124:0:2,Brittheim Rössle,48.294573,8.680214,,,,
de:08417:30126,Burgfelden Ortsmitte,48.241486,8.932353,,,,
de:08417:30127,Stetten u. H. Festhalle,48.329476,9.180396,,,,
de:08417:30129:0:1,Bitz Harthauser Str.,48.241259,9.096951,,,,
de:08417:30129:0:2,Bitz Harthauser Str.,48.241169,9.097023,,,,
de:08417:30131,Burladingen Alemannenstr.,48.290981,9.125275,,,,
de:08417:30132:1,Burladingen Bhf,48.289935,9.112816,,,,
de:08417:30132:2:1,Burladingen Bhf,48.290067,9.112196,,,,
de:08417:30133,Burladingen Blumenstetter Str.,48.294986,9.097158,,,,
de:08417:30134,Burladingen Delisbergweg,48.295571,9.099844,,,,
de:08417:30136,Burladingen Fehlabrücke,48.288800,9.121350,,,,
de:08417:30137,Burladingen Gasthaus Berg,48.301374,9.135417,,,,
de:08417:30138,Burladingen Hermannsdorfer Str,48.288280,9.117056,,,,
de:08417:30139,Burladingen Hirschaustraße,48.290641,9.098568,,,,
de:08417:30140,Burladingen Im Wasen,48.288495,9.109160,,,,
de:08417:30141,Burladingen Jahnstraße,48.292601,9.098730,,,,
de:08417:30142,Burladingen Josengasse,48.288011,9.112879,,,,
de:08417:30143,Burladingen Mörikeweg,48.299396,9.098613,,,,
de:08417:30144,Burladingen Panoramastraße,48.296970,9.098281,,,,
de:08417:30145,Burladingen Reuteweg,48.289714,9.104830,,,,
de:08417:30146,Burladingen Ambrosius-Heim-Str,48.291418,9.110103,,,,
de:08417:30147,Burladingen Saalbau,48.290162,9.108836,,,,
de:08417:30148,Burladingen Schulzentrum,48.292422,9.112753,,,,
de:08417:30149,Burladingen Sonnenhalde,48.295177,9.102135,,,,
de:08417:30150,Burladingen Stettener Straße,48.290641,9.121601,,,,
de:08417:30152,Burladingen Uhlandstraße,48.298912,9.096682,,,,
de:08417:30153,Burladingen Wilh.-Hauff-Straße,48.301069,9.098452,,,,
de:08417:30154,Burladingen Zollerstraße,48.292547,9.105890,,,,
de:08417:30162:0:1,Ebingen Truchtelfinger Str.,48.221638,9.025939,,,,
de:08417:30165:0:1,Ebingen Friedenskirche,48.211378,9.004919,,,,
de:08417:30165:0:4,Ebingen Friedenskirche,48.211043,9.004919,,,,
de:08417:30166,Ebingen AWO-Gebäude,48.216233,9.021547,,,,
de:08417:30167,Ebingen A.-v.-Humbold-Straße,48.211193,9.039136,,,,
de:08417:30168,Ebingen Kientenstraße,48.209181,9.018358,,,,
de:08417:30169,Ebingen Albstadion,48.222093,9.027889,,,,
de:08417:30170,Ebingen Badkap,48.215497,8.979012,,,,
de:08417:30170:0:1,Ebingen Badkap,48.215263,8.979389,,,,
de:08417:30173,Ebingen Beethovenstraße,48.219824,9.013678,,,,
de:08417:30176,Ebingen Bitzer Gasse,48.209062,9.034770,,,,
de:08417:30178,Ebingen Brucknerweg,48.218053,9.015986,,,,
de:08417:30179,Ebingen Busbahnhof,48.210331,9.030045,,de:08417:30179_Parent,,
de:08417:30179:1:1,Ebingen Busbahnhof Steig 1,48.210271,9.029281,,de:08417:30179_Parent,,Steig 1
de:08417:30179:1:2,Ebingen Busbahnhof Steig 2,48.210259,9.029434,,de:08417:30179_Parent,,Steig 2
de:08417:30179:1:5,Ebingen Busbahnhof Steig 5,48.210235,9.029829,,de:08417:30179_Parent,,Steig 5
de:08417:30179:1:6,Ebingen Busbahnhof Steig 6,48.210295,9.030090,,de:08417:30179_Parent,,Steig 6
de:08417:30179:1:7,Ebingen Busbahnhof Steig 7,48.210217,9.030090,,de:08417:30179_Parent,,Steig 7
de:08417:30179:1:Aus,Ebingen Busbahnhof,48.210289,9.030180,,de:08417:30179_Parent,,
de:08417:30179:2:13,Ebingen Busbahnhof Steig 13,48.210169,9.030764,,de:08417:30179_Parent,,Steig 13
de:08417:30179:2:8,Ebingen Busbahnhof Steig 8,48.210277,9.030305,,de:08417:30179_Parent,,Steig 8
de:08417:30179:2:9,Ebingen Busbahnhof Steig 9,48.210199,9.030314,,de:08417:30179_Parent,,Steig 9
de:08417:30179:2:H10,Ebingen Busbahnhof,48.210331,9.030045,,de:08417:30179_Parent,,
de:08417:30179:2:H11,Ebingen Busbahnhof,48.210331,9.030045,,de:08417:30179_Parent,,
de:08417:30179:2:H12,Ebingen Busbahnhof,48.210331,9.030045,,de:08417:30179_Parent,,
de:08417:30179:3:1,Ebingen Busbahnhof Südausgang,48.209894,9.027089,,de:08417:30179_Parent,,Südausgang
de:08417:30179_Parent,Ebingen Busbahnhof,48.210331,9.030045,1,,,
de:08417:30180:0:1,Ebingen Bürgerturm Steig 1,48.212402,9.027907,,de:08417:30180_Parent,,Steig 1
de:08417:30180:0:2,Ebingen Bürgerturm Steig 2,48.212564,9.027988,,de:08417:30180_Parent,,Steig 2
de:08417:30180:0:3,Ebingen Bürgerturm Steig 3,48.212761,9.028095,,de:08417:30180_Parent,,Steig 3
de:08417:30180:0:4,Ebingen Bürgerturm Steig 4,48.212641,9.028033,,de:08417:30180_Parent,,Steig 4
de:08417:30180:0:Aus,Ebingen Bürgerturm,48.212474,9.027952,,de:08417:30180_Parent,,
de:08417:30180_Parent,Ebingen Bürgerturm,48.212600,9.027907,1,,,
de:08417:30185,Ebingen Eichamt,48.211881,9.014558,,,,
de:08417:30185:0:2,Ebingen Eichamt,48.211881,9.014558,,,,
de:08417:30186,Ebingen Eisenbahnunterführung,48.206966,9.042531,,,,
de:08417:30190,Ebingen Grimmelshausenstraße,48.214713,8.991309,,,,
de:08417:30193,Ebingen Gymnasiumstraße,48.222308,9.030072,,,,
de:08417:30194,Ebingen Hennenbühl,48.209750,8.992091,,,,
de:08417:30196,Ebingen Hubertusstraße,48.220531,9.022535,,,,
de:08417:30197,Ebingen Hölderlinsplatz,48.209660,9.002359,,,,
de:08417:30198,Ebingen Hörnaitenstraße 29,48.218525,9.018735,,,,
de:08417:30199,Ebingen Im Weiherwuhr,48.209894,8.987707,,,,
de:08417:30200,Ebingen Schmiechastraße,48.215539,9.028760,,,,
de:08417:30201,Ebingen Justus-von-Liebig-Weg,48.210121,9.044517,,,,
de:08417:30203,Ebingen Kellenburg,48.214102,9.030835,,,,
de:08417:30203:0:1,Ebingen Kellenburg,48.214318,9.030817,,,,
de:08417:30203:0:2,Ebingen Kellenburg,48.213731,9.030844,,,,
de:08417:30204,Ebingen Klarastr. 98,48.219507,9.022751,,,,
de:08417:30207,Ebingen Kreuzbühlstraße,48.215239,9.009707,,,,
de:08417:30208,Ebingen Lerchenstraße,48.209714,8.995873,,,,
de:08417:30209,Ebingen Lortzingstraße,48.218555,9.010767,,,,
de:08417:30210,Ebingen Löwen,48.212492,9.006015,,,,
de:08417:30211,Ebingen Memeler Straße,48.209666,8.984195,,,,
de:08417:30214,Ebingen Raiden-/Schützenstraße,48.214156,9.013058,,,,
de:08417:30215,Ebingen Raidenstraße,48.214886,9.009680,,,,
de:08417:30216,Ebingen Raidental,48.221362,9.009087,,,,
de:08417:30218,Ebingen Martinskirche,48.211881,9.023810,,,,
de:08417:30219,Ebingen Realschule,48.214443,9.027754,,,,
de:08417:30219:0:1,Ebingen Realschule,48.214443,9.027754,,,,
de:08417:30219:0:2,Ebingen Realschule,48.214443,9.027754,,,,
de:08417:30222:0:1,Ebingen Schalksburgschule,48.212791,8.998137,,de:08417:30222_Parent,,
de:08417:30222:0:2,Ebingen Schalksburgschule,48.212791,8.998137,,de:08417:30222_Parent,,
de:08417:30222:0:N,Ebingen Schalksburgschule,48.212935,8.997328,,de:08417:30222_Parent,,
de:08417:30222:0:S,Ebingen Schalksburgschule,48.212707,8.998685,,de:08417:30222_Parent,,
de:08417:30222_Parent,Ebingen Schalksburgschule,48.212791,8.998137,1,,,
de:08417:30224,Ebingen Schalksburgstr. 86,48.213863,9.005215,,,,
de:08417:30227,Ebingen Schloßbergstraße,48.214934,9.031770,,,,
de:08417:30229,Ebingen Krankenhaus,48.214820,9.021619,,,,
de:08417:30230,Ebingen St. Hedwig-Kirche,48.214222,8.998469,,,,
de:08417:30231,Ebingen Steinmeyer,48.209798,9.010758,,,,
de:08417:30232,Ebingen Thomaskirche,48.206924,9.045613,,,,
de:08417:30233:0:1,Ebingen Gewerbegebiet Ost,48.203123,9.048829,,,,
de:08417:30233:0:2,Ebingen Gewerbegebiet Ost,48.203141,9.048640,,,,
de:08417:30234,Ebingen Keltenstraße,48.214335,8.987581,,,,
de:08417:30235,Ebingen Friedhof,48.208104,9.019768,,,,
de:08417:30237,Endingen Krone,48.256704,8.840500,,,,
de:08417:30238,Endingen Steinstraße,48.258110,8.837841,,,,
de:08417:30239,Endingen Schlikkuchen,48.257769,8.832748,,,,
de:08417:30240:0:1,Engstlatt Ochsen,48.300759,8.874223,,,,
de:08417:30241:0:2,Engstlatt Rathaus,48.301027,8.874367,,,,
de:08417:30243:0:2,Engstlatt Trigema,48.298547,8.867180,,,,
de:08417:30244:0:1,Erlaheim Keinbachmühle,48.312117,8.774456,,,,
de:08417:30244:0:2,Erlaheim Keinbachmühle,48.312016,8.774402,,,,
de:08417:30245:0:1,Erlaheim Bolstraße,48.306662,8.785182,,,,
de:08417:30246:0:2,Erlaheim Hühlestraße,48.306716,8.785191,,,,
de:08417:30247:0:1,Erlaheim Kirche,48.304051,8.783143,,,,
de:08417:30247:0:2,Erlaheim Kirche,48.304201,8.783403,,,,
de:08417:30248:2:1,Endingen Bahnhof,48.257374,8.836754,,,,
de:08417:30249,Endingen Turnhalle,48.257296,8.845603,,,,
de:08417:30250,Erzingen Rössle,48.250077,8.817387,,,,
de:08417:30251:2:1,Erzingen Bahnhof,48.255340,8.815347,,,,
de:08417:30267:1,Gauselfingen Bahnhof,48.276276,9.163732,,,,
de:08417:30267:2:2,Gauselfingen Bahnhof,48.276186,9.163346,,,,
de:08417:30267:2:3,Gauselfingen Bahnhof,48.276174,9.163211,,,,
de:08417:30268,Gauselfingen Petersberg,48.268623,9.169904,,,,
de:08417:30269,Gauselfingen Rathaus,48.275911,9.167002,,,,
de:08417:30273,Haigerloch Abzwg. Bernstein,48.344166,8.735883,,,,
de:08417:30276,Haigerloch Bahnhofsbrücke,48.369392,8.802008,,,,
de:08417:30282,Hart Kirchplatz,48.388282,8.841983,,,,
de:08417:30283,Hart Bahnhofstraße,48.388139,8.844246,,,,
de:08417:30284,Hausen i. K. Bruckstraße,48.298034,9.067235,,,,
de:08417:30286,Hausen i. K. Schulhof,48.296994,9.067082,,,,
de:08417:30287,Hausen i. K. Abzwg Onstmett.,48.291101,9.065232,,,,
de:08417:30288,Hausen i. K. Kirche,48.296498,9.066346,,,,
de:08417:30289,Hechingen Haigerlocher Straße,48.359425,8.962662,,,,
de:08417:30289:0:1,Hechingen Haigerlocher Straße,48.359723,8.962465,,,,
de:08417:30289:0:2,Hechingen Haigerlocher Straße,48.359687,8.962653,,,,
de:08417:30290,Stetten Brühl 1,48.348883,8.983225,,,,
de:08417:30291,Stetten Brühl 2,48.345384,8.984357,,,,
de:08417:30292,Stetten Halle,48.342082,8.975724,,,,
de:08417:30293,Stetten Post,48.347689,8.977341,,,,
de:08417:30294,Stetten Rathaus,48.345354,8.979739,,,,
de:08417:30295,Stetten Halde,48.349504,8.975275,,,,
de:08417:30300,Hechingen Bronnwiesen,48.364815,8.960372,,,,
de:08417:30300:0:1,Hechingen Bronnwiesen,48.364838,8.960318,,,,
de:08417:30300:0:2,Hechingen Bronnwiesen,48.364779,8.960434,,,,
de:08417:30302,Hechingen Daimlerstraße,48.365423,8.961755,,,,
de:08417:30302:0:1,Hechingen Daimlerstraße,48.365489,8.961701,,,,
de:08417:30303:1,Hechingen Lotzenäcker,48.374160,8.961243,,de:08417:30303_Parent,,
de:08417:30303:2,Hechingen Lotzenäcker,48.374184,8.960497,,de:08417:30303_Parent,,
de:08417:30303:2:1,Hechingen Lotzenäcker,48.374429,8.960336,,de:08417:30303_Parent,,
de:08417:30303:2:2,Hechingen Lotzenäcker,48.374721,8.960389,,de:08417:30303_Parent,,
de:08417:30303_Parent,Hechingen Lotzenäcker,48.373862,8.961387,1,,,
de:08417:30304,Hechingen Drosselweg,48.345086,8.948271,,,,
de:08417:30305,Hechingen Eichendorffweg,48.350889,8.953993,,,,
de:08417:30306,Hechingen Engel/Friedrichstr.,48.365250,8.957775,,,,
de:08417:30307,Hechingen Ermelesstraße,48.363878,8.962393,,,,
de:08417:30307:0:1,Hechingen Ermelesstraße,48.363836,8.962357,,,,
de:08417:30307:0:2,Hechingen Ermelesstraße,48.363889,8.962465,,,,
de:08417:30308,Hechingen Fasanenweg,48.347587,8.948101,,,,
de:08417:30309,Hechingen First,48.350101,8.967585,,,,
de:08417:30309:0:1,Hechingen First,48.349754,8.966911,,,,
de:08417:30309:0:2,Hechingen First,48.349760,8.967073,,,,
de:08417:30310,Hechingen Friedhof,48.340679,8.971304,,,,
de:08417:30311,Hechingen Goethestraße,48.350369,8.951586,,,,
de:08417:30312:0:1,Hechingen Brunnenstr.,48.367691,8.961485,,,,
de:08417:30312:0:2,Hechingen Brunnenstr.,48.367763,8.961369,,,,
de:08417:30314:0:1,Geislingen Bachstraße,48.287760,8.811269,,,,
de:08417:30315:0:1,Geislingen Brücke,48.288136,8.811332,,,,
de:08417:30316:0:1,Geislingen Hasen,48.289493,8.810101,,,,
de:08417:30317:0:1,Geislingen Hofstetten,48.293533,8.776567,,,,
de:08417:30317:0:2,Geislingen Hofstetten,48.293444,8.776693,,,,
de:08417:30318:0:1,Geislingen Isinger Straße,48.285841,8.806481,,,,
de:08417:30318:0:2,Geislingen Isinger Straße,48.285614,8.805807,,,,
de:08417:30319:0:2,Geislingen Kelle,48.290246,8.809616,,,,
de:08417:30320:0:2,Geislingen Kirche,48.287766,8.811979,,,,
de:08417:30322:0:1,Geislingen Schloßplatz/Schule,48.286241,8.812518,,,,
de:08417:30323:0:1,Geislingen Vorstadtstraße,48.287879,8.818986,,,,
de:08417:30323:0:2,Geislingen Vorstadtstraße,48.287861,8.820028,,,,
de:08417:30324,Hechingen Heiligkreuzstraße,48.346166,8.966148,,,,
de:08417:30325,Hechingen Kohlbrunnen,48.352178,8.957245,,,,
de:08417:30326:1,Hechingen Gesundheitszentrum,48.346292,8.953383,,,,
de:08417:30328,Hechingen Löwen-Apotheke,48.356667,8.969013,,,,
de:08417:30328:0:1,Hechingen Löwen-Apotheke,48.356560,8.969040,,,,
de:08417:30328:0:2,Hechingen Löwen-Apotheke,48.356613,8.969148,,,,
de:08417:30329,Hechingen Martinstraße,48.355724,8.962024,,,,
de:08417:30329:0:2,Hechingen Martinstraße,48.355813,8.961629,,,,
de:08417:30330,Hechingen H.-Crafoord-Str.,48.351366,8.976838,,,,
de:08417:30330:0:2,Hechingen H.-Crafoord-Str.,48.351145,8.976775,,,,
de:08417:30331,Hechingen Weilheimer Str.,48.346996,8.953203,,,,
de:08417:30333,Hechingen Schillerstraße,48.349145,8.952430,,,,
de:08417:30334,Hechingen Schlossberg,48.348596,8.950266,,,,
de:08417:30337,Hechingen Sigmaringer Str.,48.354184,8.972184,,,,
de:08417:30337:0:1,Hechingen Sigmaringer Str.,48.354130,8.972193,,,,
de:08417:30337:0:2,Hechingen Sigmaringer Str.,48.354202,8.972247,,,,
de:08417:30338,Hechingen Spittel,48.354429,8.965654,,,,
de:08417:30339,Hechingen St. Elisabeth,48.355605,8.968501,,,,
de:08417:30340,Ebingen Lautlinger Str. 22,48.212899,9.011737,,,,
de:08417:30340:0:1,Ebingen Lautlinger Str. 22,48.212899,9.011737,,,,
de:08417:30341,Hechingen Stockoch 1,48.340787,8.949071,,,,
de:08417:30342,Hechingen Neustraße,48.350399,8.960875,,,,
de:08417:30342:0:1,Hechingen Neustraße,48.350441,8.960821,,,,
de:08417:30342:0:2,Hechingen Neustraße,48.350453,8.960973,,,,
de:08417:30343:0:1,Hechingen Feuerwehrhaus,48.358249,8.967351,,,,
de:08417:30343:0:2,Hechingen Feuerwehrhaus,48.358297,8.967441,,,,
de:08417:30344:0:1,Hechingen Domäne,48.337980,8.949502,,,,
de:08417:30345:0:1,Hechingen Am Feilbach,48.347957,8.957524,,,,
de:08417:30345:0:2,Hechingen Am Feilbach,48.348232,8.958099,,,,
de:08417:30346,Hechingen Zollernstraße,48.344668,8.960964,,,,
de:08417:30347:0:0,Hechingen Taubenschmidstr.,48.357927,8.975176,,,,
de:08417:30348,Heinstetten Rathaus,48.134823,8.963704,,,,
de:08417:30356:0:1,Höfendorf Kirche,48.401148,8.854218,,,,
de:08417:30356:0:2,Höfendorf Kirche,48.401238,8.854227,,,,
de:08417:30360:0:1,Isingen Geislinger Straße,48.277197,8.745935,,,,
de:08417:30360:0:2,Isingen Geislinger Straße,48.277274,8.745962,,,,
de:08417:30361:0:1,Isingen Häsenbühlhof,48.272892,8.762688,,,,
de:08417:30361:0:2,Isingen Häsenbühlhof,48.272844,8.762679,,,,
de:08417:30362:0:1,Isingen Rößle,48.282649,8.745117,,,,
de:08417:30362:0:2,Isingen Rößle,48.282613,8.745180,,,,
de:08417:30363:2:1,Jungingen Bahnhof,48.326167,9.038166,,,,
de:08417:30365,Jungingen Schule,48.325397,9.043520,,,,
de:08417:30367:0:1,Kaiseringen Adler,48.158421,9.095936,,,,
de:08417:30367:0:2,Kaiseringen Adler,48.158253,9.096206,,,,
de:08417:30368:0:1,Kaiseringen Abzweigung,48.160896,9.098371,,,,
de:08417:30368:0:2,Kaiseringen Abzweigung,48.160884,9.099287,,,,
de:08417:30370,Killer Lamm,48.312541,9.061917,,,,
de:08417:30373:0:1,Laufen Kirche,48.223086,8.918016,,,,
de:08417:30389,Hermannsdorf,48.267343,9.082129,,,,
de:08417:30397,Ebingen Sonnenstr. 88,48.212725,9.017217,,,,
de:08417:30398,Ebingen Lautlinger Str. 154,48.212474,9.002008,,,,
de:08417:30399:0:O,Ebingen Lerchenbrücke,48.212007,8.996178,,,,
de:08417:30399:0:W,Ebingen Lerchenbrücke,48.211522,8.996097,,,,
de:08417:30400,Ebingen Riedstr./Lerchenstr.,48.209894,8.996232,,,,
de:08417:30401,Ebingen Riedstr. 17,48.209744,9.006680,,,,
de:08417:30402,Ebingen Schillerstr. 35,48.211594,9.018555,,,,
de:08417:30404,Ebingen Karlsbrücke,48.211402,9.021178,,,,
de:08417:30404:0:2,Ebingen Karlsbrücke,48.211402,9.021178,,,,
de:08417:30405,Ebingen Lautlinger Str. 141,48.212438,9.002386,,,,
de:08417:30406,Ebingen Industriepark Schiller,48.212073,9.012824,,,,
de:08417:30407,Ebingen Friedrich-List-Str.,48.207990,9.042603,,,,
de:08417:30408,Ebingen Flandernstr.,48.206074,9.044903,,,,
de:08417:30409,Ebingen Schalksburgstr. 12,48.214713,9.010947,,,,
de:08417:30410,Ebingen Schalksburgstr. 50,48.213952,9.008027,,,,
de:08417:30411,Ebingen J.-P.-Hebel-Str.,48.214473,8.994930,,,,
de:08417:30412,Ebingen Schalksburgstr. 61,48.213988,9.008818,,,,
de:08417:30413,Ebingen Klarastr. 66,48.217879,9.022373,,,,
de:08417:30415:0:1,Dotternhausen Abzweigung,48.226809,8.784922,,,,
de:08417:30415:0:2,Dotternhausen Abzweigung,48.226809,8.784922,,,,
de:08417:30416,Ebingen Klarastr. 61,48.218220,9.022517,,,,
de:08417:30417,Ebingen Konradin-Kreutzer-Str.,48.224385,9.031752,,,,
de:08417:30418,Ebingen C.-Landenb.-Str. 70,48.220548,9.032318,,,,
de:08417:30419,Ebingen C.-Landenb.-Str. 56,48.218597,9.032102,,,,
de:08417:30420,Ebingen C.-Landenb.-Str. 27,48.216454,9.031842,,,,
de:08417:30421,Ebingen Lessingstr.,48.212234,9.036198,,,,
de:08417:30422,Onstmettingen Stich,48.284143,8.976245,,,,
de:08417:30423,Ebingen Fr.-Haux-Str. 23,48.208469,9.042046,,,,
de:08417:30424,Ebingen Fr.-Haux-Str. 3,48.208433,9.038938,,,,
de:08417:30425,Onstmettingen Allenbergstr.,48.288435,8.991651,,,,
de:08417:30427:1,Onstmettingen Brunnentalstr.,48.279421,9.001362,,,,
de:08417:30427:2,Onstmettingen Brunnentalstr.,48.277908,8.999978,,,,
de:08417:30428,Onstmettingen Brünnele,48.274805,9.000005,,,,
de:08417:30429,Onstmettingen Hofäckerstraße,48.288178,8.998173,,,,
